MORPHED_PROFILE
1.000000 -0.003755
0.992051 -0.001741
0.981120 0.000999
0.968339 0.004159
0.954090 0.007626
0.938890 0.011261
0.923162 0.014954
0.907164 0.018641
0.891028 0.022290
0.874821 0.025884
0.858572 0.029417
0.842296 0.032887
0.826000 0.036292
0.809688 0.039631
0.793362 0.042904
0.777024 0.046111
0.760676 0.049251
0.744318 0.052323
0.727952 0.055328
0.711580 0.058264
0.695202 0.061130
0.678821 0.063926
0.662436 0.066650
0.646051 0.069244
0.629665 0.071587
0.613280 0.073853
0.596899 0.076042
0.580522 0.078152
0.564151 0.080181
0.547787 0.082126
0.531433 0.083986
0.515090 0.085758
0.498760 0.087440
0.482445 0.089028
0.466148 0.090520
0.449869 0.091912
0.433613 0.093201
0.417382 0.094384
0.401178 0.095456
0.385005 0.096415
0.368866 0.097254
0.352766 0.097970
0.336710 0.098557
0.320703 0.099011
0.304753 0.099326
0.288871 0.099496
0.273074 0.099515
0.257390 0.099378
0.241871 0.099079
0.226611 0.098616
0.211779 0.097996
0.197652 0.097230
0.184407 0.096139
0.171635 0.094616
0.159162 0.092673
0.146914 0.090314
0.134870 0.087544
0.123034 0.084370
0.111433 0.080805
0.100109 0.076868
0.089128 0.072593
0.078575 0.068028
0.068558 0.063245
0.059200 0.058339
0.050624 0.053422
0.042922 0.048612
0.036133 0.044011
0.030239 0.039684
0.025171 0.035664
0.020835 0.031948
0.017130 0.028518
0.013963 0.025344
0.011252 0.022393
0.008931 0.019636
0.006946 0.017042
0.005257 0.014588
0.003832 0.012253
0.002649 0.010019
0.001691 0.007872
0.000951 0.005802
0.000424 0.003804
0.000107 0.001875
0.000000 0.000032
0.000106 -0.001787
0.000467 -0.003627
0.001123 -0.005437
0.002101 -0.007170
0.003402 -0.008781
0.005007 -0.010244
0.006897 -0.011551
0.009056 -0.012710
0.011485 -0.013733
0.014201 -0.014634
0.017236 -0.015425
0.020639 -0.016114
0.024482 -0.016705
0.028860 -0.017198
0.033908 -0.017590
0.039800 -0.017870
0.046768 -0.018025
0.055093 -0.018034
0.065070 -0.017881
0.076895 -0.017568
0.090469 -0.017134
0.105237 -0.016668
0.120504 -0.016271
0.135859 -0.016017
0.151138 -0.015954
0.166309 -0.016113
0.181415 -0.016515
0.196558 -0.017186
0.212007 -0.018025
0.227784 -0.018754
0.243773 -0.019364
0.259911 -0.019859
0.276162 -0.020249
0.292504 -0.020540
0.308925 -0.020740
0.325415 -0.020858
0.341965 -0.020898
0.358571 -0.020869
0.375227 -0.020775
0.391929 -0.020623
0.408673 -0.020417
0.425456 -0.020163
0.442275 -0.019864
0.459126 -0.019526
0.476008 -0.019151
0.492918 -0.018744
0.509854 -0.018308
0.526813 -0.017847
0.543795 -0.017363
0.560797 -0.016858
0.577817 -0.016336
0.594854 -0.015799
0.611907 -0.015248
0.628972 -0.014686
0.646050 -0.014115
0.663139 -0.013723
0.680237 -0.013382
0.697342 -0.013035
0.714455 -0.012683
0.731572 -0.012328
0.748693 -0.011970
0.765817 -0.011609
0.782942 -0.011245
0.800066 -0.010879
0.817189 -0.010511
0.834307 -0.010140
0.851417 -0.009767
0.868512 -0.009390
0.885577 -0.009010
0.902581 -0.008626
0.919455 -0.008239
0.936053 -0.007852
0.952088 -0.007471
0.967083 -0.007106
0.980458 -0.006774
0.991807 -0.006487
1.000000 -0.006275
